1
51.35,24.8,51.35,26.59
53.15,23.68,54.35,23.68
54.35,23.68,54.35,24.73
54.35,24.73,56.05,24.73
56.05,24.73,56.05,20.96
56.05,20.96,54.35,20.96
54.35,20.96,54.35,22.76
54.35,22.76,53.5,22.76
53.5,22.76,53.15,22.76
51.31,29.27,55.94,29.27
55.94,29.27,55.94,26.78
55.94,26.78,51.31,26.78
51.31,26.78,51.31,28.24
51.31,28.24,51.31,29.17,d
51.31,29.17,51.31,29.27
51.31,32.27,55.94,32.27
55.94,32.27,55.94,29.37
55.94,29.37,51.31,29.37
51.31,29.37,51.31,29.47
51.31,29.47,51.31,30.4,d
51.31,30.4,51.31,32.27
51.31,35.27,55.94,35.27
55.94,35.27,55.94,32.37
55.94,32.37,51.31,32.37
51.31,32.37,51.31,34.24
51.31,34.24,51.31,35.17,d
51.31,35.17,51.31,35.27
51.31,39.17,55.94,39.17
55.94,39.17,55.94,35.37
55.94,35.37,51.31,35.37
51.31,35.37,51.31,35.47
51.31,35.47,51.31,36.4,d
51.31,36.4,51.31,39.17
51.31,43.67,55.94,43.67
55.94,43.67,55.94,39.27
55.94,39.27,51.31,39.27
51.31,39.27,51.31,42.64
51.31,42.64,51.31,43.57,d
51.31,43.57,51.31,43.67
51.61,47.27,55.94,47.27
55.94,47.27,55.94,43.77
55.94,43.77,51.31,43.77
51.31,43.77,51.31,43.87
51.31,43.87,51.31,44.8,d
51.31,44.8,51.61,44.8
51.61,44.8,51.61,47.27
51.31,52.67,51.46,52.67
51.46,52.67,51.46,52.77
52.39,52.77,52.39,52.67
52.39,52.67,55.94,52.67
55.94,52.67,55.94,47.37
55.94,47.37,51.61,47.37
51.61,47.37,51.61,51.02
51.61,51.02,51.31,51.02
51.31,51.02,51.31,51.37
51.31,51.37,51.31,52.3,d
51.31,52.3,51.31,52.67
15.31,38.27,19.94,38.27
19.94,38.27,19.94,32.37
19.94,32.37,15.31,32.37
15.31,32.37,15.31,37.24
15.31,37.24,15.31,38.17,d
15.31,38.17,15.31,38.27
12.81,56.27,12.81,54.4
12.81,54.4,12.81,53.47,d
12.81,53.47,12.81,53.37
12.81,53.37,8.19,53.37
8.19,53.37,8.19,56.27
8.19,56.27,12.81,56.27
12.81,53.27,12.81,51.4
12.81,51.4,12.81,50.47,d
12.81,50.47,12.81,50.37
12.81,50.37,8.19,50.37
8.19,50.37,8.21,53.27
8.21,53.27,12.81,53.27
12.81,50.27,12.81,50.17
12.81,50.17,12.81,49.24,d
12.81,49.24,12.81,44.37
12.81,44.37,8.19,44.37
8.19,44.37,8.19,50.27
8.19,50.27,12.81,50.27
12.81,44.27,12.81,39.4
12.81,39.4,12.81,38.47,d
12.81,38.47,12.81,38.37
12.81,38.37,8.19,38.37
8.19,38.37,8.19,44.27
8.19,44.27,12.81,44.27
12.91,38.27,12.91,35.37,d
12.91,35.37,8.19,35.37
8.19,35.37,8.21,38.27
8.21,38.27,12.91,38.27
12.81,35.27,12.81,33.4
12.81,33.4,12.81,32.47,d
12.81,32.47,12.81,32.37
12.81,32.37,8.19,32.37
8.19,32.37,8.19,35.27
8.19,35.27,12.81,35.27
12.81,32.27,12.81,30.4
12.81,30.4,12.81,29.47,d
12.81,29.47,12.81,29.37
12.81,29.37,8.19,29.37
8.19,29.37,8.21,32.27
8.21,32.27,12.81,32.27
12.81,29.27,12.81,29.17
12.81,29.17,12.81,28.24,d
12.81,28.24,12.81,26.37
12.81,26.37,8.19,26.37
8.19,26.37,8.19,29.27
8.19,29.27,12.81,29.27
12.81,26.27,12.81,23.8
12.81,23.8,12.81,22.87,d
12.81,22.87,12.81,22.77
12.81,22.77,8.19,22.77
8.19,22.77,8.19,26.27
8.19,26.27,12.81,26.27
12.81,22.67,12.81,22.57
12.81,22.57,12.81,21.64,d
12.81,21.64,12.81,19.47
12.81,19.47,8.19,19.47
8.19,19.47,8.19,22.67
8.19,22.67,12.81,22.67
12.81,19.37,12.81,16.3
12.81,16.3,12.81,15.37,d
12.81,15.37,12.81,15.27
12.81,15.27,8.19,15.27
8.19,15.27,8.19,19.37
8.19,19.37,12.81,19.37
12.81,15.17,12.81,15.07
12.81,15.07,12.81,14.14,d
12.81,14.14,12.81,9.12
12.81,9.12,8.19,9.12
8.19,9.12,8.19,15.17
8.19,15.17,12.81,15.17
19.93,12.38,19.94,8.44
19.94,8.44,15.63,8.44
15.63,8.44,15.63,9.31
15.63,9.31,15.31,9.31
15.31,9.31,15.31,11.33
15.31,11.33,15.31,12.26,d
15.31,12.26,15.31,12.38
15.31,12.38,19.93,12.38
15.39,24.7,17.15,24.7
17.15,24.7,17.15,23.78,d
17.15,23.78,17.15,23.68
17.15,23.68,17.15,22.76,d
17.15,22.76,16.49,22.76
16.49,22.76,16.49,22.66
16.49,22.66,15.49,22.66,d
15.49,22.66,15.49,22.76
15.49,22.76,15.39,22.76
15.39,22.76,15.39,23.59
15.39,23.59,15.39,24.48,d
15.39,24.48,15.39,24.7
15.35,26.59,18.78,26.59
18.78,26.59,18.78,24.83
18.78,24.83,18.18,24.83
18.18,24.83,18.18,23.78
18.18,23.78,17.15,23.78
17.15,24.7,17.15,24.8
17.15,24.8,15.35,24.8
15.35,24.8,15.35,26.59
17.15,23.68,18.35,23.68
18.35,23.68,18.35,24.73
18.35,24.73,20.05,24.73
20.05,24.73,20.05,21.4
20.05,21.4,19.9,21.4
19.9,21.4,19.9,20.96
19.9,20.96,18.35,20.96
18.35,20.96,18.35,22.76
18.35,22.76,17.5,22.76
17.5,22.76,17.15,22.76
15.39,22.66,15.49,22.66
16.49,22.66,17.4,22.66
17.4,22.66,17.4,21
17.4,21,15.39,21
15.39,21,15.39,22.66
18.77,53.09,18.77,52.98
18.77,52.98,18.77,51.98,d
18.77,51.98,18.77,46.78
18.77,46.78,15.35,46.78
15.35,46.78,15.35,53.09
15.35,53.09,18.77,53.09
19.94,46.68,19.94,41.62
19.94,41.62,15.35,41.62
15.35,41.62,15.35,46.68
15.35,46.68,18.87,46.68
18.87,46.68,19.94,46.68,d
18.52,54.79,18.52,54.39
18.52,54.39,18.52,53.32,d
18.52,53.32,18.52,53.19
18.52,53.19,16.42,53.19
16.42,53.19,16.42,54.79
16.42,54.79,18.52,54.79
18.52,56.34,18.52,56.15
18.52,56.15,18.52,55.15,d
18.52,55.15,18.52,54.89
18.52,54.89,16.42,54.89
16.42,54.89,16.42,56.34
16.42,56.34,18.52,56.34
74,20.82,74,19.17,d
74,19.17,71.54,19.17
71.54,19.17,71.54,19.07
70.61,19.07,70.61,19.17
70.61,19.17,70.31,19.17
70.31,19.17,70.31,19.07
69.38,19.07,69.38,19.17
69.38,19.17,65.61,19.17
62.71,19.17,60.14,19.17
60.14,19.17,60.14,19.07
59.21,19.07,59.21,19.17
59.21,19.17,58.91,19.17
58.91,19.17,58.91,19.07
57.98,19.07,57.98,19.17
57.98,19.17,51.21,19.17
51.21,19.17,51.21,13.98
51.21,13.98,51.43,13.98
51.43,13.98,51.43,12.76,d
51.43,12.76,51.21,12.76
51.21,12.76,51.21,12.28
51.21,12.28,51.31,12.28
51.31,11.35,51.21,11.35
51.21,11.35,51.21,9.12
51.21,9.12,48.91,9.12
48.91,9.12,48.91,11.89
48.91,11.89,48.81,11.89
48.81,12.82,48.91,12.82
48.91,12.82,48.91,15.67
48.91,15.67,48.81,15.67
48.81,16.6,48.91,16.6
48.91,16.6,48.91,19.17
48.91,19.17,48.91,20.82,d
48.91,20.82,51.21,20.82,d
51.21,20.82,51.51,20.82
51.51,20.82,51.51,21
52.34,21,52.34,20.82
52.34,20.82,56.63,20.82
56.63,20.82,56.63,20.92
56.63,20.92,57.56,20.92,d
57.56,20.92,57.56,20.82
57.56,20.82,74,20.82
15.21,20.82,22.03,20.82
22.03,20.82,22.03,20.92
22.96,20.92,22.96,20.82
22.96,20.82,23.26,20.82
23.26,20.82,23.26,20.92
24.19,20.92,24.19,20.82
24.19,20.82,26.71,20.82
29.61,20.82,31.88,20.82
31.88,20.82,31.88,20.92
32.81,20.92,32.81,20.82
32.81,20.82,33.11,20.82
33.11,20.82,33.11,20.92
34.04,20.92,34.04,20.82
34.04,20.82,39.38,20.82
39.38,20.82,39.38,20.92
40.31,20.92,40.31,20.82
40.31,20.82,40.61,20.82
40.61,20.82,40.61,20.92
41.54,20.92,41.54,20.82
41.54,20.82,48.91,20.82
48.91,19.17,43.9,19.17
41.11,19.17,39.14,19.17
39.14,19.17,39.14,19.07
38.21,19.07,38.21,19.17
38.21,19.17,37.91,19.17
37.91,19.17,37.91,19.07
36.98,19.07,36.98,19.17
36.98,19.17,32.24,19.17
32.24,19.17,32.24,19.07
31.31,19.07,31.31,19.17
31.31,19.17,31.01,19.17
31.01,19.17,31.01,19.07
30.08,19.07,30.08,19.17
30.08,19.17,24.74,19.17
24.74,19.17,24.74,19.07
23.81,19.07,23.81,19.17
23.81,19.17,23.51,19.17
23.51,19.17,23.51,19.07
22.58,19.07,22.58,19.17
22.58,19.17,15.21,19.17
15.21,19.17,15.21,20.82,d
85.94,18.9,85.94,8.44
85.94,8.44,81.63,8.44
81.63,8.44,81.63,9.12
81.63,9.12,75.69,9.12
75.69,9.12,75.69,11.42
75.69,11.42,79.02,11.42
79.02,11.42,79.02,18.9
79.02,18.9,79.32,18.9
79.32,18.9,80.25,18.9,d
80.25,18.9,85.94,18.9
85.94,30.81,85.94,28
85.94,28,81.54,28
81.54,28,81.54,28.06
81.54,28.06,81.54,28.99,d
81.54,28.99,81.54,30.81
81.54,30.81,85.94,30.81
81.5,27.82,85.94,27.82
85.94,27.82,85.94,19.04
85.94,19.04,81.5,19.04
81.5,19.04,81.5,19.23
81.5,19.23,81.5,20.16,d
81.5,20.16,81.5,26.79
81.5,26.79,81.5,27.72,d
81.5,27.72,81.5,27.82
19.94,56.32,19.94,46.68
18.87,46.68,18.87,51.98
18.87,51.98,18.77,51.98
18.77,52.98,18.87,52.98
18.87,52.98,18.87,53.19
18.87,53.19,18.62,53.19
18.62,53.19,18.62,53.32
18.62,53.32,18.52,53.32
18.52,54.39,18.62,54.39
18.62,54.39,18.62,55.15
18.62,55.15,18.52,55.15
18.52,56.15,18.62,56.15
18.62,56.15,18.62,56.32
18.62,56.32,18.71,56.32
18.71,56.32,19.6,56.32,d
19.6,56.32,19.94,56.32
51.21,56.15,51.21,52.3
51.21,52.3,51.31,52.3
51.31,51.37,51.21,51.37
51.21,51.37,51.21,44.8
51.21,44.8,51.31,44.8
51.31,43.87,51.21,43.87
51.21,43.87,51.21,43.57
51.21,43.57,51.31,43.57
51.31,42.64,51.21,42.64
51.21,42.64,51.21,36.4
51.21,36.4,51.31,36.4
51.31,35.47,51.21,35.47
51.21,35.47,51.21,35.17
51.21,35.17,51.31,35.17
51.31,34.24,51.21,34.24
51.21,34.24,51.21,30.4
51.21,30.4,51.31,30.4
51.31,29.47,51.21,29.47
51.21,29.47,51.21,29.17
51.21,29.17,51.31,29.17
51.31,28.24,51.21,28.24
51.21,28.24,51.21,24.52
51.21,24.52,51.39,24.52
51.39,23.63,51.21,23.63
51.21,23.63,51.21,20.82
48.91,20.82,48.91,21.02
48.91,21.02,48.81,21.02
48.81,22.52,48.91,22.52
48.91,22.52,48.91,28.84
48.91,28.84,48.81,28.84
48.81,29.77,48.91,29.77
48.91,29.77,48.91,30.07
48.91,30.07,48.81,30.07
48.81,31,48.91,31
48.91,31,48.91,36.34
48.91,36.34,48.81,36.34
48.81,37.27,48.91,37.27
48.91,37.27,48.91,37.57
48.91,37.57,48.81,37.57
48.81,38.5,48.91,38.5
48.91,38.5,48.91,45.64
48.91,45.64,48.81,45.64
48.81,46.57,48.91,46.57
48.91,46.57,48.91,46.87
48.91,46.87,48.81,46.87
48.81,47.8,48.91,47.8
48.91,47.8,48.91,51.37
48.91,51.37,48.81,51.37
48.81,52.3,48.91,52.3
48.91,52.3,48.91,56.15
48.91,56.15,49.11,56.15
49.11,56.15,51,56.15,d
51,56.15,51.21,56.15
51.43,14.81,53.14,14.81
53.14,14.81,53.14,18.93
53.14,18.93,54.71,18.93
54.71,18.93,54.71,14.53
54.71,14.53,55.81,14.53,d
55.81,14.53,55.81,12.66
55.81,12.66,51.43,12.66
51.43,12.66,51.43,12.76
51.43,13.98,51.43,14.81
17.18,18.89,18.71,18.89
18.71,18.89,18.71,14.53
19.81,14.53,19.81,12.66
19.81,12.66,15.43,12.66
15.43,12.66,15.43,12.76
15.43,12.76,15.43,13.98,d
15.43,13.98,15.43,14.81
15.43,14.81,17.18,14.81
17.18,14.81,17.18,18.89
15.31,29.27,19.94,29.27
19.94,29.27,19.94,26.78
19.94,26.78,15.31,26.78
15.31,26.78,15.31,28.24
15.31,28.24,15.31,29.17,d
15.31,29.17,15.31,29.27
15.31,32.27,19.94,32.27
19.94,32.27,19.94,29.37
19.94,29.37,15.31,29.37
15.31,29.37,15.31,29.47
15.31,29.47,15.31,30.4,d
15.31,30.4,15.31,32.27
15.31,41.48,19.94,41.48
19.94,41.48,19.94,38.37
19.94,38.37,15.31,38.37
15.31,38.37,15.31,38.47
15.31,38.47,15.31,39.4,d
15.31,39.4,15.31,41.48
15.21,34.67,15.21,30.4
15.21,30.4,15.31,30.4
15.31,29.47,15.21,29.47
15.21,29.47,15.21,29.17
15.21,29.17,15.31,29.17
15.31,28.24,15.21,28.24
15.21,28.24,15.21,24.48
15.21,24.48,15.39,24.48
15.39,23.59,15.21,23.59
15.21,23.59,15.21,20.82
15.21,19.17,15.21,13.98
15.21,13.98,15.43,13.98
15.43,12.76,15.21,12.76
15.21,12.76,15.21,12.26
15.21,12.26,15.31,12.26
15.31,11.33,15.21,11.33
15.21,11.33,15.21,9.12
15.21,9.12,12.91,9.12
12.91,9.12,12.91,14.14
12.91,14.14,12.81,14.14
12.81,15.07,12.91,15.07
12.91,15.07,12.91,15.37
12.91,15.37,12.81,15.37
12.81,16.3,12.91,16.3
12.91,16.3,12.91,21.64
12.91,21.64,12.81,21.64
12.81,22.57,12.91,22.57
12.91,22.57,12.91,22.87
12.91,22.87,12.81,22.87
12.81,23.8,12.91,23.8
12.91,23.8,12.91,28.24
12.91,28.24,12.81,28.24
12.81,29.17,12.91,29.17
12.91,29.17,12.91,29.47
12.91,29.47,12.81,29.47
12.81,30.4,12.91,30.4
12.91,30.4,12.91,32.47
12.91,32.47,12.81,32.47
12.81,33.4,12.91,33.4
12.91,33.4,12.91,35.37
12.91,38.27,12.91,38.47
12.91,38.47,12.81,38.47
12.81,39.4,12.91,39.4
12.91,39.4,12.91,49.24
12.91,49.24,12.81,49.24
12.81,50.17,12.91,50.17
12.91,50.17,12.91,50.47
12.91,50.47,12.81,50.47
12.81,51.4,12.91,51.4
12.91,51.4,12.91,53.47
12.91,53.47,12.81,53.47
12.81,54.4,12.91,54.4
12.91,54.4,12.91,56.15
12.91,56.15,13.11,56.15
13.11,56.15,15,56.15,d
15,56.15,15.21,56.15
15.21,56.15,15.21,39.4
15.21,39.4,15.31,39.4
15.31,38.47,15.21,38.47
15.21,38.47,15.21,38.17
15.21,38.17,15.31,38.17
15.31,37.24,15.21,37.24
15.21,37.24,15.21,34.77
15.21,34.77,15.21,34.67
78.88,18.95,78.88,11.62
78.88,11.62,74.31,11.62
74.31,11.62,74.31,14.53
75.41,14.53,75.41,18.95
75.41,18.95,77.52,18.95
77.52,18.95,78.74,18.95,d
78.74,18.95,78.88,18.95
81.32,56.15,81.32,53.85
81.32,53.85,81.54,53.85
81.54,53.85,81.54,52.94,d
81.54,52.94,81.32,52.94
81.32,52.94,81.32,52.5
81.32,52.5,81.54,52.5
81.54,52.5,81.54,50.92,d
81.54,50.92,81.32,50.92
81.32,50.92,81.32,48.37
81.32,48.37,81.26,48.37
81.26,48.37,81.26,48.27
81.26,48.27,80.18,48.27,d
80.18,48.27,80.18,48.37
80.18,48.37,78.91,48.37
78.91,48.37,78.91,48.47
78.91,48.47,78.81,48.47
78.81,48.47,78.81,49.97,d
78.81,49.97,78.91,49.97
78.91,49.97,78.91,56.15
78.91,56.15,79.11,56.15
79.11,56.15,81,56.15,d
81,56.15,81.32,56.15
77.71,53.05,74.19,53.05,d
74.19,53.05,74.19,56.15
74.19,56.15,77.71,56.15
77.71,56.15,77.71,53.05
80.01,48.27,80.01,22.88
80.01,22.88,73.9,22.88
73.9,22.88,73.9,20.92
73.9,20.92,57.56,20.92
56.63,20.92,56.23,20.92
56.23,20.92,56.23,26.19
56.23,26.19,74.19,26.19
74.19,26.19,74.19,53.05
77.71,53.05,78.81,53.05
78.81,53.05,78.81,49.97
78.81,48.47,78.81,48.27
78.81,48.27,80.01,48.27
81.32,48.27,81.32,35.94
81.32,35.94,81.54,35.94
81.54,35.94,81.54,34.44,d
81.54,34.44,81.32,34.44
81.32,34.44,81.32,28.99
81.32,28.99,81.54,28.99
81.54,28.06,81.32,28.06
81.32,28.06,81.32,27.72
81.32,27.72,81.5,27.72
81.5,26.79,81.32,26.79
81.32,26.79,81.32,20.16
81.32,20.16,81.5,20.16
81.5,19.23,81.32,19.23
81.32,19.23,81.32,19.17
81.32,19.17,80.25,19.17
80.25,19.17,80.25,18.9
79.32,18.9,79.32,19.17
79.32,19.17,78.74,19.17
78.74,19.17,78.74,18.95
77.52,18.95,77.52,19.17
77.52,19.17,74,19.17
74,20.82,78.9,20.82
78.9,20.82,79.83,20.82
79.83,20.82,80.11,20.82
80.11,20.82,80.11,48.27
80.11,48.27,80.18,48.27
81.26,48.27,81.32,48.27
81.54,52.61,85.94,52.61
85.94,52.61,85.94,31.03
85.94,31.03,81.54,31.03
81.54,31.03,81.54,34.44
81.54,35.94,81.54,50.92
81.54,52.5,81.54,52.61
81.54,56.14,85.92,56.14
85.92,56.14,85.92,52.83
85.92,52.83,81.54,52.83
81.54,52.83,81.54,52.94
81.54,53.85,81.54,56.14
81.19,56.45,81.19,58.71
81.19,58.71,81.19,59.71,d
81.19,59.71,81.19,62.16
81.19,62.16,86.3,62.16
86.3,62.16,86.3,56.45
86.3,56.45,81.19,56.45
30.8,68,29.05,68,d
29.05,68,29.05,68.45
29.05,68.45,28.58,68.45
28.58,68.45,28.58,82.2
28.58,82.2,31.46,82.2
31.46,82.2,32.08,79.92
32.08,78.92,32.08,71.77
32.08,70.77,31.46,68.52
31.46,68.52,30.8,68.52
30.8,68.52,30.8,68
30.89,65.67,29.13,65.67,d
29.13,65.67,28.58,65.67
28.58,65.67,28.58,68
28.58,68,29.05,68
30.8,68,32.01,68
32.01,68,32.01,66.9
32.01,66.9,32.01,65.97,d
32.01,65.97,32.01,65.67
32.01,65.67,30.89,65.67
81.19,62.16,81.19,59.71
81.19,58.71,81.19,56.45
81.19,56.45,81,56.45
81,56.45,81,56.15
79.11,56.15,79.11,56.47
79.11,56.47,73.7,56.47
73.7,56.47,73.7,55.93
73.7,55.93,71.07,55.93
71.07,55.93,71.07,55.91
71.07,55.91,68.04,55.91
68.04,55.91,68.04,55.93
68.04,55.93,62.07,55.93
62.07,55.93,62.07,55.91
62.07,55.91,59.04,55.91
59.04,55.91,59.04,55.93
59.04,55.93,56.43,55.93
56.43,55.93,56.43,56.49
56.43,56.49,51,56.49
51,56.49,51,56.15
49.11,56.15,49.11,56.49
49.11,56.49,43.68,56.49
43.68,56.49,43.68,55.93
43.68,55.93,38.07,55.93
38.07,55.93,38.07,55.91
38.07,55.91,26.04,55.91
26.04,55.91,26.04,55.93
26.04,55.93,20.43,55.93
20.43,55.93,20.43,56.49
20.43,56.49,19.6,56.49
19.6,56.49,19.6,56.32
18.71,56.32,18.71,56.49
18.71,56.49,15,56.49
15,56.49,15,56.15
13.11,56.15,13.11,56.49
13.11,56.49,7.83,56.49
7.83,56.49,7.83,74.55
7.83,74.55,13.81,74.55
13.81,74.55,16.04,74.55
16.04,74.55,16.04,71.77
16.04,71.77,16.04,70.67,d
16.04,70.67,16.04,66.07
16.04,66.07,16.04,63.6,d
16.04,63.6,16.04,62.2
16.04,62.2,20.3,62.2
20.3,62.2,22.35,62.2,d
22.35,62.2,22.6,62.2
22.6,62.2,22.6,62.8
22.6,62.8,24.45,62.8
25.6,62.8,25.6,67.56
25.6,67.56,26.19,67.56
26.19,67.56,26.19,68.38
26.19,68.38,26.19,71.09
26.19,71.09,26.09,71.09
26.09,71.09,26.09,72.67,d
26.09,72.67,26.19,72.67
26.19,72.67,26.19,72.81
26.19,72.81,26.06,72.81
26.06,72.81,26.06,73.72,d
26.06,73.72,26.19,73.72
26.19,73.72,26.19,74.58
26.19,74.58,28.08,74.58
28.08,74.58,28.08,65.52
28.08,65.52,29.13,65.52
29.13,65.52,29.13,65.67
30.89,65.67,30.89,65.52
30.89,65.52,37.75,65.52
37.75,65.52,37.75,64.58
37.75,64.58,37.75,62.82,d
37.75,62.82,37.75,62.14
37.75,62.14,54.86,62.14
54.86,62.14,54.86,62.28
54.86,62.28,55.8,62.28,d
55.8,62.28,55.8,62.14
